lemma,rank,pos,translation,teacher_model,teacher_base_url,prompt_style,candidate_idx,sentence,contains_exact_target,token_count,char_count,source_failure_reason,source_template_id,source_quality_tier
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,"Venga, cuéntame más.",true,3,20,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,"Venga, date prisa.",true,3,18,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,"Venga, sonríe.",true,2,14,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,"Venga, ponte cómodo.",true,3,20,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,"Venga, vamos a bailar.",true,4,22,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,"Venga, cálmate.",true,2,15,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,"Venga, vamos a jugar.",true,4,21,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,"Venga, levántate.",true,2,17,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,"Venga, vamos a correr.",true,4,22,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,"Venga, sigue así.",true,3,17,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,"Venga, vamos a estudiar.",true,4,24,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,"Venga, toma un descanso.",true,4,24,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,"Venga, vamos a cenar.",true,4,21,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,"Venga, hazlo tú mismo.",true,4,22,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,"Venga, vamos a pasear.",true,4,22,,no_candidate_found,
venga,450,v,A cheer or expression of support; encouragement; etc.,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,"Venga, vamos a empezar.",true,4,23,,no_candidate_found,
toma,453,v,conquest; capture; taking; takeover,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Toma el mando ahora.,true,4,20,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,debes estudiar.,true,2,15,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,debes hacerlo.,true,2,14,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,debes venir.,true,2,12,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,debes hablar.,true,2,13,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,debes leer.,true,2,11,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,debes escribir.,true,2,15,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,debes escuchar.,true,2,15,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,debes mirar.,true,2,12,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,debes ayudar.,true,2,13,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,debes pagar.,true,2,12,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,debes comer.,true,2,12,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,debes beber.,true,2,12,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,debes dormir.,true,2,13,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,debes trabajar.,true,2,15,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,debes esperar.,true,2,14,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,debes sonreír.,true,2,14,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,debes pensar.,true,2,13,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,debes caminar.,true,2,14,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,debes respirar.,true,2,15,,no_candidate_found,
debes,455,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,debes vivir.,true,2,12,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,cuándo vienes a casa.,true,4,21,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,cuándo sale el sol.,true,4,19,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,cuándo empieza la escuela.,true,4,26,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,cuándo comes.,true,2,13,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,cuándo duermes.,true,2,15,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,cuándo llueve.,true,2,14,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,cuándo juegas fútbol.,true,3,21,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,cuándo trabajas.,true,2,16,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,cuándo cenas.,true,2,13,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,cuándo sales.,true,2,13,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,cuándo llegas.,true,2,14,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,cuándo estudias.,true,2,16,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,cuándo paras.,true,2,13,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,cuándo vuelves.,true,2,15,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,cuándo naces.,true,2,13,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,cuándo te levantas.,true,3,19,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,cuándo terminas.,true,2,16,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,cuándo comienzas.,true,2,17,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,cuándo hablas.,true,2,14,,no_candidate_found,
cuándo,461,adv,when,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,cuándo ríes.,true,2,12,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Escucha la radio.,true,3,17,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Escucha música clásica.,true,3,23,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Escucha el teléfono.,true,3,20,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Escucha con atención.,true,3,21,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Escucha a tu madre.,true,4,19,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Escucha la grabación.,true,3,21,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Escucha la clase.,true,3,17,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Escucha al profesor.,true,3,20,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Escucha la canción.,true,3,19,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Escucha el podcast.,true,3,19,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Escucha el discurso.,true,3,20,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Escucha la noticia.,true,3,19,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Escucha el concierto.,true,3,21,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Escucha la charla.,true,3,18,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Escucha el informe.,true,3,19,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Escucha la conferencia.,true,3,23,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Escucha el mensaje.,true,3,19,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Escucha la historia.,true,3,20,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Escucha la canción nueva.,true,4,25,,no_candidate_found,
escucha,467,v,listening,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Escucha la descripción.,true,3,23,,no_candidate_found,
cuanto,472,adv,whatever quantity; as much; however much,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,cuanto comes.,true,2,13,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Hago la cena.,true,3,13,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Hago ejercicio.,true,2,15,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Hago la compra.,true,3,15,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Hago la cama.,true,3,13,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Hago la colada.,true,3,15,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Hago el desayuno.,true,3,17,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Hago la limpieza.,true,3,17,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Hago la comida.,true,3,15,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Hago la tarea.,true,3,14,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Hago la lista.,true,3,14,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Hago la llamada.,true,3,16,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Hago la reserva.,true,3,16,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Hago la prueba.,true,3,15,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Hago la declaración.,true,3,20,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Hago la foto.,true,3,13,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Hago la cita.,true,3,13,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Hago la gestión.,true,3,16,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Hago la entrevista.,true,3,19,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Hago la mudanza.,true,3,16,,no_candidate_found,
hago,473,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Hago la entrega.,true,3,16,,no_candidate_found,
debemos,491,v,to owe,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Debemos pagar la cuenta.,true,4,24,,no_candidate_found,
