lemma,rank,pos,translation,sentence,token_count,quality_flags,support_words,support_rank_max,support_rank_avg,pattern_ready
debemos,491,v,to owe,Debemos comer sano.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,comer sano,4308,2423.00,false
debemos,491,v,to owe,Debemos ahorrar dinero.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ahorrar dinero,7729,3955.50,false
debemos,491,v,to owe,Debemos apagar las luces.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,apagar las luces,4932,1805.33,false
debemos,491,v,to owe,Debemos lavarnos las manos.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,las manos,332,169.00,false
debemos,491,v,to owe,Debemos reciclar.,2,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,reciclar,29266,29266.00,false
debemos,491,v,to owe,Debemos leer libros.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,leer libros,1210,872.50,false
debemos,491,v,to owe,Debemos escuchar música.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,escuchar música,516,491.50,false
debemos,491,v,to owe,Debemos hablar en voz baja.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,hablar en voz baja,581,270.75,false
debemos,491,v,to owe,Debemos sonreír.,2,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,sonreír,6412,6412.00,false
debemos,491,v,to owe,Debemos ser pacientes.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ser pacientes,1114,561.50,false
hacen,493,v,to do,Ellos hacen la cena.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos la cena,906,306.67,false
hacen,493,v,to do,Ellas hacen la compra.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=unlinked_finite_verbs|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; unlinked_finite_verbs; support_vocabulary_too_rare,ellas la compra,909,307.67,false
hacen,493,v,to do,Hacen mucho ruido.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,mucho ruido,1585,814.00,false
hacen,493,v,to do,Mis amigos hacen música.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,mis amigos música,516,251.00,false
hacen,493,v,to do,Ellos hacen los deberes.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ellos los deberes,202,73.00,false
hacen,493,v,to do,Hacen el pan en casa.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el pan en casa,1393,374.50,false
hacen,493,v,to do,Hacen las maletas para viajar.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,las maletas para viajar,3790,1620.75,false
hacen,493,v,to do,Hacen la tarea en la biblioteca.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la tarea en la biblioteca,2826,930.20,false
hacen,493,v,to do,Ellos hacen la barbacoa.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos la barbacoa,10227,3413.67,false
hacen,493,v,to do,Hacen la llamada por teléfono.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=truncated_noun_phrase|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; truncated_noun_phrase,la llamada por teléfono,615,278.25,false
hacen,493,v,to do,Hacen la prueba mañana.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,la prueba mañana,628,271.67,false
única,507,adj,only,Esta es la única solución.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esta es la solución,1532,397.00,false
única,507,adj,only,Tengo una única oportunidad.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tengo una oportunidad,479,182.67,false
única,507,adj,only,Es una única experiencia.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es una experiencia,924,314.33,false
única,507,adj,only,Ella es la única candidata.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ella es la candidata,2704,681.75,false
única,507,adj,only,Hay una única respuesta.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,hay una respuesta,723,257.33,false
única,507,adj,only,Esta es la única opción.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,esta es la opción,1418,368.50,false
única,507,adj,only,No hay más de una única.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=truncated_noun_phrase|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; truncated_noun_phrase,hay más de una,39,20.50,false
única,507,adj,only,Ella es la única amiga.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ella es la amiga,210,58.25,false
única,507,adj,only,Ella es la única hija.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ella es la hija,198,55.25,false
única,507,adj,only,Es la única posibilidad.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,es la posibilidad,986,332.67,false
única,507,adj,only,Ella es la única persona.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ella es la persona,267,72.50,false
única,507,adj,only,Ella es la única mujer.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,ella es la mujer,191,53.50,false
única,507,adj,only,Es la única manera.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,es la manera,280,97.33,false
dólares,511,n,dollar,Tengo cincuenta dólares.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tengo cincuenta,2754,1406.50,false
dólares,511,n,dollar,Vendí mi coche por mil dólares.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,vendí mi coche por mil,1676,551.60,false
dólares,511,n,dollar,Compré un libro con diez dólares.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,compré un libro con diez,909,407.80,false
dólares,511,n,dollar,Necesito cambiar dólares a euros.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,necesito cambiar a euros,4432,1350.50,false
dólares,511,n,dollar,Mis amigos me dieron cien dólares.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,mis amigos me dieron cien,1757,468.60,false
dólares,511,n,dollar,El precio es de doscientos dólares.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el precio es de doscientos,7354,1685.40,false
dólares,511,n,dollar,Quiero comprar una camisa con dólares.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,quiero comprar una camisa con,2290,660.20,false
dólares,511,n,dollar,Tengo que pagar tres dólares.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tengo que pagar tres,822,264.75,false
dólares,511,n,dollar,Ella tiene ochenta dólares en la cartera.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ella tiene ochenta en la cartera,5531,1526.50,false
dólares,511,n,dollar,Él ganó quinientos dólares.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,él ganó quinientos,9671,3490.00,false
dólares,511,n,dollar,Pedí ayuda con mis dólares.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,pedí ayuda con mis,1169,387.50,false
dólares,511,n,dollar,Tenemos que gastar todos los dólares.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tenemos que gastar todos los,5570,1135.00,false
dólares,511,n,dollar,Compré comida con cinco dólares.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,compré comida con cinco,909,449.25,false
dólares,511,n,dollar,No tengo suficientes dólares.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tengo suficientes,441,250.00,false
dólares,511,n,dollar,Mis padres me dieron dólares.,5,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,mis padres me dieron,331,133.50,false
dólares,511,n,dollar,Tengo que devolverle ciento veinte dólares.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tengo que devolverle ciento veinte,4479,1502.40,false
dólares,511,n,dollar,El viaje costará cuatrocientos dólares.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el viaje costará cuatrocientos,16520,4760.25,false
dólares,511,n,dollar,No puedo pagar con dólares aquí.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,puedo pagar con aquí,822,237.25,false
